episodeId,amountMinor,failureCategory,paymentMethod,subscriptionStatus,failureCount,consecutiveFailureCount,subscriptionAgeDays,previousRecoveryRate,previousFailedPayments,previousNudges,nativeRetryPossible,downtimeActive,diagnosisConfidence,candidateAction,downtimeSeverity,caseAgeHours,recoveredWithin7Days
episode_01124,149900,BANK_OR_NETWORK,emandate,pending,1,3,88,0.333333,3,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,39.509,1
episode_01125,29900,PAYMENT_METHOD_INVALID,card,pending,2,1,187,0.0,1,0,True,False,LOW,SEND_NUDGE,none,19.686,1
episode_01126,29900,PAYMENT_METHOD_INVALID,card,pending,2,3,217,0.0,0,1,True,False,HIGH,REQUEST_CARD_UPDATE,none,41.606,0
episode_01127,149900,BANK_OR_NETWORK,card,pending,2,1,150,0.0,3,2,True,False,HIGH,WAIT_NATIVE_RETRY,none,25.763,1
episode_01128,29900,PAYMENT_METHOD_INVALID,emandate,pending,2,1,86,0.0,1,1,True,False,HIGH,SEND_NUDGE,none,27.486,0
episode_01129,29900,MANDATE_OR_AUTH_INVALID,card,pending,1,1,142,0.5,2,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,50.594,1
episode_01130,69900,CUSTOMER_AUTH_FAILURE,emandate,pending,3,1,302,0.0,3,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,27.174,1
episode_01131,149900,MANDATE_OR_AUTH_INVALID,emandate,pending,2,1,131,0.5,4,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,6.043,0
episode_01132,149900,TEMPORARY_FUNDS,upi,pending,1,3,150,0.0,2,2,True,False,HIGH,SEND_NUDGE,none,13.809,0
episode_01133,29900,TEMPORARY_FUNDS,card,pending,3,5,69,0.0,1,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,86.967,1
episode_01134,69900,TEMPORARY_FUNDS,card,pending,2,1,343,0.5,4,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,60.41,0
episode_01135,69900,BANK_OR_NETWORK,card,pending,3,1,951,0.0,2,1,True,True,MEDIUM,SEND_NUDGE,medium,32.891,0
episode_01136,29900,CUSTOMER_AUTH_FAILURE,emandate,pending,2,1,189,0.333333,3,0,True,True,LOW,WAIT_NATIVE_RETRY,medium,8.88,0
episode_01137,149900,BANK_OR_NETWORK,netbanking,pending,2,2,284,0.0,0,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,22.135,0
episode_01138,29900,CUSTOMER_AUTH_FAILURE,emandate,pending,4,1,154,1.0,2,0,True,False,LOW,STOP_AND_ESCALATE,none,24.48,0
episode_01139,29900,CUSTOMER_AUTH_FAILURE,upi,pending,3,1,141,1.0,2,0,True,False,MEDIUM,SEND_NUDGE,none,16.906,1
episode_01140,29900,BANK_OR_NETWORK,upi,pending,2,2,137,0.0,4,0,True,True,MEDIUM,WAIT_NATIVE_RETRY,low,6.12,1
episode_01141,69900,TEMPORARY_FUNDS,upi,pending,1,3,247,0.0,2,3,True,False,LOW,SEND_NUDGE,none,19.616,0
episode_01142,69900,BANK_OR_NETWORK,netbanking,pending,2,1,424,0.5,4,1,True,True,HIGH,STOP_AND_ESCALATE,medium,25.004,0
episode_01143,29900,CUSTOMER_AUTH_FAILURE,emandate,pending,2,4,334,0.5,2,2,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,20.25,1
episode_01144,69900,TEMPORARY_FUNDS,card,pending,2,1,158,0.5,4,1,True,False,MEDIUM,SEND_NUDGE,none,38.334,1
episode_01145,69900,UNKNOWN,card,pending,2,3,129,0.0,3,1,True,False,MEDIUM,SEND_NUDGE,none,9.366,1
episode_01146,29900,BANK_OR_NETWORK,emandate,pending,1,5,122,0.0,3,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,8.064,1
episode_01147,29900,PAYMENT_METHOD_INVALID,card,halted,4,3,37,0.0,1,1,False,False,HIGH,STOP_AND_ESCALATE,none,41.373,0
episode_01148,29900,TEMPORARY_FUNDS,netbanking,pending,1,2,202,1.0,2,0,True,False,HIGH,SEND_NUDGE,none,14.59,1
episode_01149,29900,BANK_OR_NETWORK,card,pending,2,3,135,0.5,2,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,12.413,1
episode_01150,69900,TEMPORARY_FUNDS,card,pending,2,2,38,0.0,1,3,True,False,HIGH,STOP_AND_ESCALATE,none,13.479,0
episode_01151,29900,TEMPORARY_FUNDS,card,pending,3,3,83,0.0,0,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,55.66,0
episode_01152,69900,PAYMENT_METHOD_INVALID,netbanking,pending,3,2,242,0.75,4,2,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,57.335,0
episode_01153,69900,BANK_OR_NETWORK,card,halted,2,3,171,0.0,3,1,False,False,HIGH,REQUEST_CARD_UPDATE,none,15.358,0
episode_01154,29900,BANK_OR_NETWORK,upi,pending,2,3,66,0.5,2,0,True,False,LOW,WAIT_NATIVE_RETRY,none,15.855,1
episode_01155,29900,TEMPORARY_FUNDS,card,pending,1,2,241,0.666667,3,0,True,False,HIGH,SEND_NUDGE,none,15.608,1
episode_01156,149900,UNKNOWN,upi,pending,2,2,55,1.0,1,0,True,False,LOW,WAIT_NATIVE_RETRY,none,35.195,0
episode_01157,69900,PAYMENT_METHOD_INVALID,card,halted,3,3,43,0.0,1,3,False,False,MEDIUM,SEND_NUDGE,none,8.502,0
episode_01158,29900,TEMPORARY_FUNDS,upi,pending,3,1,189,0.5,2,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,83.388,1
episode_01159,69900,PAYMENT_METHOD_INVALID,emandate,pending,1,2,60,0.0,3,1,True,False,HIGH,STOP_AND_ESCALATE,none,17.403,0
episode_01160,69900,BANK_OR_NETWORK,emandate,pending,1,1,134,0.333333,3,1,True,False,HIGH,SEND_NUDGE,none,15.499,1
episode_01161,29900,PAYMENT_METHOD_INVALID,card,pending,2,1,124,0.0,2,0,True,False,MEDIUM,SEND_NUDGE,none,22.547,0
episode_01162,29900,PAYMENT_METHOD_INVALID,card,halted,1,1,51,0.0,1,1,False,False,HIGH,WAIT_NATIVE_RETRY,none,18.479,1
episode_01163,69900,BANK_OR_NETWORK,card,pending,1,3,112,0.714286,7,0,True,False,LOW,SEND_NUDGE,none,9.581,1
episode_01164,29900,TEMPORARY_FUNDS,card,halted,2,2,146,0.0,0,0,False,False,LOW,STOP_AND_ESCALATE,none,79.75,0
episode_01165,69900,TEMPORARY_FUNDS,card,pending,2,2,475,0.5,4,0,True,False,MEDIUM,SEND_NUDGE,none,36.071,1
episode_01166,69900,PAYMENT_METHOD_INVALID,netbanking,pending,2,2,203,0.0,0,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,37.594,0
episode_01167,29900,TEMPORARY_FUNDS,card,pending,2,2,243,0.0,1,2,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,42.674,0
episode_01168,149900,CUSTOMER_AUTH_FAILURE,emandate,pending,2,1,522,1.0,2,0,True,False,MEDIUM,SEND_NUDGE,none,25.449,1
episode_01169,69900,BANK_OR_NETWORK,emandate,pending,1,1,77,0.0,3,1,True,False,HIGH,SEND_NUDGE,none,90.43,1
episode_01170,69900,TEMPORARY_FUNDS,emandate,pending,2,5,133,0.5,2,0,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,12.59,0
episode_01171,29900,UNKNOWN,card,pending,2,2,69,1.0,3,0,True,False,MEDIUM,SEND_NUDGE,none,12.392,0
episode_01172,29900,BANK_OR_NETWORK,card,pending,1,2,317,0.2,5,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,55.005,1
episode_01173,69900,UNKNOWN,card,halted,1,2,69,0.0,1,0,False,False,LOW,STOP_AND_ESCALATE,none,32.167,0
episode_01174,69900,TEMPORARY_FUNDS,netbanking,pending,2,1,159,0.0,1,3,True,False,HIGH,STOP_AND_ESCALATE,none,33.082,1
episode_01175,69900,CUSTOMER_AUTH_FAILURE,upi,pending,3,1,52,0.4,5,0,True,False,HIGH,STOP_AND_ESCALATE,none,10.014,0
episode_01176,69900,PAYMENT_METHOD_INVALID,card,pending,1,4,75,1.0,1,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,6.309,0
episode_01177,29900,UNKNOWN,netbanking,pending,1,1,152,0.0,0,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,14.383,0
episode_01178,69900,TEMPORARY_FUNDS,card,pending,1,3,159,0.0,0,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,29.341,1
episode_01179,29900,TEMPORARY_FUNDS,emandate,halted,2,2,116,0.333333,3,3,False,False,HIGH,SEND_NUDGE,none,6.534,1
episode_01180,29900,CUSTOMER_AUTH_FAILURE,card,pending,3,1,520,0.0,0,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,13.99,1
episode_01181,69900,TEMPORARY_FUNDS,netbanking,pending,2,2,686,0.0,3,2,True,True,MEDIUM,STOP_AND_ESCALATE,low,16.292,0
episode_01182,69900,BANK_OR_NETWORK,card,pending,2,1,145,0.5,2,3,True,False,HIGH,REQUEST_CARD_UPDATE,none,18.657,1
episode_01183,149900,TEMPORARY_FUNDS,card,pending,2,2,297,0.0,1,1,True,False,HIGH,STOP_AND_ESCALATE,none,11.627,0
episode_01184,29900,UNKNOWN,card,pending,1,1,126,0.666667,3,0,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,15.143,0
episode_01185,69900,BANK_OR_NETWORK,netbanking,pending,3,3,282,1.0,1,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,41.703,1
episode_01186,69900,BANK_OR_NETWORK,card,pending,2,4,142,0.333333,3,3,True,False,MEDIUM,STOP_AND_ESCALATE,none,8.9,0
episode_01187,69900,CUSTOMER_AUTH_FAILURE,emandate,halted,1,2,147,0.6,5,1,False,False,LOW,WAIT_NATIVE_RETRY,none,11.885,1
episode_01188,29900,BANK_OR_NETWORK,upi,pending,1,1,174,0.666667,3,2,True,False,HIGH,REQUEST_CARD_UPDATE,none,45.225,0
episode_01189,29900,TEMPORARY_FUNDS,upi,pending,3,2,47,1.0,3,0,True,False,HIGH,SEND_NUDGE,none,51.518,1
episode_01190,29900,TEMPORARY_FUNDS,card,halted,2,2,141,0.5,6,0,False,False,HIGH,REQUEST_CARD_UPDATE,none,23.604,0
episode_01191,69900,BANK_OR_NETWORK,emandate,pending,2,2,33,0.0,2,3,True,False,HIGH,STOP_AND_ESCALATE,none,47.603,0
episode_01192,149900,UNKNOWN,upi,pending,3,2,203,0.0,1,1,True,False,LOW,SEND_NUDGE,none,102.905,0
episode_01193,69900,UNKNOWN,card,pending,6,2,234,0.0,3,2,True,False,LOW,SEND_NUDGE,none,26.857,0
episode_01194,29900,BANK_OR_NETWORK,card,halted,2,2,157,0.666667,3,0,False,False,HIGH,WAIT_NATIVE_RETRY,none,54.376,0
episode_01195,69900,CUSTOMER_AUTH_FAILURE,card,pending,3,1,272,0.0,2,0,True,True,HIGH,SEND_NUDGE,medium,10.109,0
episode_01196,69900,PAYMENT_METHOD_INVALID,upi,pending,2,2,222,0.0,5,0,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,34.034,0
episode_01197,29900,UNKNOWN,card,pending,1,1,267,0.2,5,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,30.384,1
episode_01198,149900,PAYMENT_METHOD_INVALID,card,pending,3,3,149,0.5,2,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,20.333,1
episode_01199,149900,TEMPORARY_FUNDS,card,pending,1,2,178,0.0,2,1,True,False,HIGH,REQUEST_CARD_UPDATE,none,65.917,0
episode_01200,149900,UNKNOWN,unknown,pending,1,1,280,0.333333,3,1,True,False,LOW,SEND_NUDGE,none,25.038,0
episode_01201,29900,MANDATE_OR_AUTH_INVALID,emandate,pending,1,4,60,1.0,2,0,True,False,HIGH,SEND_NUDGE,none,16.318,1
episode_01202,29900,CUSTOMER_AUTH_FAILURE,card,pending,3,3,207,0.0,2,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,61.055,1
episode_01203,69900,PAYMENT_METHOD_INVALID,emandate,pending,1,1,164,0.5,4,2,True,False,HIGH,REQUEST_CARD_UPDATE,none,32.53,1
episode_01204,29900,BANK_OR_NETWORK,card,pending,3,3,81,0.0,1,3,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,24.426,1
episode_01205,29900,CUSTOMER_AUTH_FAILURE,card,pending,6,1,234,0.0,2,1,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,25.569,0
episode_01206,29900,BANK_OR_NETWORK,card,pending,2,2,130,0.0,0,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,55.14,1
episode_01207,69900,CUSTOMER_AUTH_FAILURE,card,pending,3,2,142,1.0,3,2,True,False,HIGH,REQUEST_CARD_UPDATE,none,17.347,0
episode_01208,29900,TEMPORARY_FUNDS,netbanking,halted,1,1,41,0.0,1,0,False,False,MEDIUM,SEND_NUDGE,none,16.743,1
episode_01209,29900,PAYMENT_METHOD_INVALID,card,pending,3,1,311,0.0,2,1,True,False,HIGH,STOP_AND_ESCALATE,none,69.878,1
episode_01210,29900,CUSTOMER_AUTH_FAILURE,upi,pending,2,2,33,0.0,2,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,31.62,1
episode_01211,149900,CUSTOMER_AUTH_FAILURE,card,pending,2,3,504,0.5,2,0,True,True,LOW,WAIT_NATIVE_RETRY,high,10.031,1
episode_01212,69900,MANDATE_OR_AUTH_INVALID,card,pending,2,1,282,0.5,4,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,11.831,1
episode_01213,69900,TEMPORARY_FUNDS,upi,pending,1,2,111,1.0,2,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,35.069,0
episode_01214,149900,BANK_OR_NETWORK,netbanking,pending,5,1,355,0.8,5,1,True,True,HIGH,SEND_NUDGE,medium,53.501,0
episode_01215,69900,PAYMENT_METHOD_INVALID,card,pending,1,1,742,0.5,4,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,34.15,0
episode_01216,149900,UNKNOWN,upi,pending,2,1,309,1.0,1,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,39.899,0
episode_01217,69900,BANK_OR_NETWORK,netbanking,pending,2,3,308,0.0,0,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,37.805,0
episode_01218,69900,TEMPORARY_FUNDS,card,pending,1,1,71,0.5,4,3,True,False,HIGH,REQUEST_CARD_UPDATE,none,7.591,0
episode_01219,149900,UNKNOWN,card,pending,4,1,188,0.0,0,1,True,False,LOW,WAIT_NATIVE_RETRY,none,68.051,0
episode_01220,69900,PAYMENT_METHOD_INVALID,card,halted,3,2,229,1.0,1,1,False,False,HIGH,WAIT_NATIVE_RETRY,none,42.927,0
episode_01221,29900,TEMPORARY_FUNDS,card,pending,2,1,112,0.0,2,1,True,True,HIGH,STOP_AND_ESCALATE,low,30.238,1
episode_01222,69900,TEMPORARY_FUNDS,card,halted,2,2,65,0.0,3,1,False,False,HIGH,STOP_AND_ESCALATE,none,58.425,0
episode_01223,69900,BANK_OR_NETWORK,emandate,pending,3,1,335,0.0,3,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,13.991,0
episode_01224,69900,PAYMENT_METHOD_INVALID,upi,pending,2,2,170,0.0,2,1,True,True,HIGH,SEND_NUDGE,high,35.971,0
episode_01225,29900,UNKNOWN,upi,pending,1,2,213,0.5,4,0,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,16.68,0
episode_01226,29900,CUSTOMER_AUTH_FAILURE,upi,pending,2,1,31,0.0,1,0,True,True,MEDIUM,REQUEST_CARD_UPDATE,low,11.079,1
episode_01227,149900,PAYMENT_METHOD_INVALID,upi,halted,2,4,106,0.333333,3,1,False,False,HIGH,WAIT_NATIVE_RETRY,none,9.724,1
episode_01228,69900,BANK_OR_NETWORK,upi,halted,2,1,43,0.0,1,0,False,False,HIGH,REQUEST_CARD_UPDATE,none,9.387,0
episode_01229,69900,MANDATE_OR_AUTH_INVALID,card,pending,3,3,74,0.0,1,1,True,False,HIGH,SEND_NUDGE,none,49.441,0
episode_01230,69900,BANK_OR_NETWORK,upi,pending,3,2,94,1.0,1,3,True,False,HIGH,SEND_NUDGE,none,0.496,1
episode_01231,69900,UNKNOWN,upi,halted,2,2,262,0.5,2,0,False,False,LOW,STOP_AND_ESCALATE,none,8.672,0
episode_01232,69900,TEMPORARY_FUNDS,card,pending,3,1,81,0.0,1,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,5.283,1
episode_01233,29900,BANK_OR_NETWORK,upi,pending,1,2,125,0.0,2,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,18.707,0
episode_01234,149900,PAYMENT_METHOD_INVALID,card,pending,2,1,497,0.0,1,0,True,False,LOW,SEND_NUDGE,none,22.658,1
episode_01235,149900,UNKNOWN,emandate,pending,1,4,514,1.0,2,1,True,True,LOW,SEND_NUDGE,medium,89.13,0
episode_01236,149900,BANK_OR_NETWORK,card,pending,2,1,207,0.0,3,2,True,False,MEDIUM,SEND_NUDGE,none,13.675,1
episode_01237,29900,PAYMENT_METHOD_INVALID,card,pending,1,3,186,0.0,1,1,True,False,HIGH,SEND_NUDGE,none,18.996,0
episode_01238,29900,CUSTOMER_AUTH_FAILURE,emandate,halted,2,1,25,1.0,1,0,False,False,HIGH,SEND_NUDGE,none,27.201,1
episode_01239,29900,PAYMENT_METHOD_INVALID,emandate,pending,1,1,356,0.0,1,2,True,False,LOW,SEND_NUDGE,none,12.515,0
episode_01240,29900,PAYMENT_METHOD_INVALID,upi,pending,1,3,356,0.0,1,2,True,False,HIGH,REQUEST_CARD_UPDATE,none,20.337,1
episode_01241,69900,MANDATE_OR_AUTH_INVALID,upi,pending,3,1,85,0.0,0,1,True,False,LOW,SEND_NUDGE,none,11.235,0
episode_01242,69900,PAYMENT_METHOD_INVALID,emandate,halted,3,4,20,0.4,5,2,False,False,LOW,REQUEST_CARD_UPDATE,none,7.148,0
episode_01243,69900,BANK_OR_NETWORK,card,halted,4,2,286,0.0,0,1,False,False,HIGH,REQUEST_CARD_UPDATE,none,32.787,0
episode_01244,69900,TEMPORARY_FUNDS,card,pending,2,2,437,0.25,4,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,83.721,0
episode_01245,69900,BANK_OR_NETWORK,netbanking,pending,1,4,199,1.0,3,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,17.878,1
episode_01246,69900,BANK_OR_NETWORK,card,pending,3,1,184,0.333333,3,3,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,21.383,0
episode_01247,29900,PAYMENT_METHOD_INVALID,upi,pending,2,1,429,0.5,2,1,True,False,HIGH,STOP_AND_ESCALATE,none,30.716,1
episode_01248,69900,MANDATE_OR_AUTH_INVALID,upi,halted,3,1,148,1.0,1,1,False,False,MEDIUM,STOP_AND_ESCALATE,none,26.873,0
episode_01249,69900,TEMPORARY_FUNDS,card,pending,2,1,93,0.0,2,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,5.573,0
episode_01250,29900,MANDATE_OR_AUTH_INVALID,card,pending,2,2,139,0.714286,7,0,True,True,LOW,STOP_AND_ESCALATE,medium,22.992,1
episode_01251,29900,MANDATE_OR_AUTH_INVALID,emandate,halted,2,1,645,0.0,2,1,False,False,MEDIUM,WAIT_NATIVE_RETRY,none,15.607,0
episode_01252,69900,UNKNOWN,unknown,pending,2,1,120,0.666667,3,0,True,False,LOW,REQUEST_CARD_UPDATE,none,53.582,0
episode_01253,69900,CUSTOMER_AUTH_FAILURE,emandate,pending,2,2,214,0.5,2,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,15.359,0
episode_01254,29900,TEMPORARY_FUNDS,netbanking,pending,3,2,302,0.0,0,0,True,False,LOW,WAIT_NATIVE_RETRY,none,31.903,1
episode_01255,29900,TEMPORARY_FUNDS,netbanking,halted,1,2,38,1.0,1,0,False,False,HIGH,SEND_NUDGE,none,12.592,1
episode_01256,29900,BANK_OR_NETWORK,card,pending,1,1,290,0.0,0,0,True,True,HIGH,SEND_NUDGE,high,12.012,1
episode_01257,149900,BANK_OR_NETWORK,card,pending,3,4,93,0.333333,3,1,True,False,HIGH,SEND_NUDGE,none,13.434,0
episode_01258,29900,MANDATE_OR_AUTH_INVALID,card,pending,1,1,103,0.5,2,2,True,True,HIGH,REQUEST_CARD_UPDATE,high,25.103,1
episode_01259,149900,UNKNOWN,netbanking,pending,3,2,165,0.0,2,0,True,False,LOW,WAIT_NATIVE_RETRY,none,43.944,0
episode_01260,69900,UNKNOWN,upi,pending,2,1,364,0.5,2,0,True,False,LOW,REQUEST_CARD_UPDATE,none,22.08,0
episode_01261,69900,BANK_OR_NETWORK,upi,pending,2,2,88,0.0,3,2,True,False,HIGH,STOP_AND_ESCALATE,none,24.212,0
episode_01262,69900,TEMPORARY_FUNDS,card,pending,1,4,62,1.0,2,0,True,False,MEDIUM,SEND_NUDGE,none,52.336,1
episode_01263,69900,MANDATE_OR_AUTH_INVALID,card,pending,1,2,103,0.2,5,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,19.793,1
episode_01264,29900,UNKNOWN,upi,pending,1,4,269,0.0,3,1,True,False,LOW,WAIT_NATIVE_RETRY,none,50.138,1
episode_01265,69900,CUSTOMER_AUTH_FAILURE,card,pending,3,2,95,1.0,1,1,True,False,HIGH,REQUEST_CARD_UPDATE,none,33.081,1
episode_01266,29900,PAYMENT_METHOD_INVALID,card,pending,2,2,153,0.0,1,0,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,19.349,1
episode_01267,69900,UNKNOWN,netbanking,pending,3,1,87,0.0,3,1,True,False,MEDIUM,SEND_NUDGE,none,20.13,0
episode_01268,149900,PAYMENT_METHOD_INVALID,card,halted,4,2,367,0.75,4,0,False,False,HIGH,REQUEST_CARD_UPDATE,none,24.13,1
episode_01269,29900,BANK_OR_NETWORK,upi,halted,2,2,484,0.666667,3,2,False,False,HIGH,REQUEST_CARD_UPDATE,none,20.947,0
episode_01270,69900,PAYMENT_METHOD_INVALID,upi,halted,2,3,79,0.0,2,1,False,False,HIGH,STOP_AND_ESCALATE,none,91.504,0
episode_01271,29900,CUSTOMER_AUTH_FAILURE,card,pending,1,1,24,0.5,2,1,True,False,HIGH,STOP_AND_ESCALATE,none,17.202,1
episode_01272,29900,CUSTOMER_AUTH_FAILURE,card,pending,1,3,111,1.0,1,0,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,25.672,1
episode_01273,149900,TEMPORARY_FUNDS,card,pending,1,2,457,1.0,1,2,True,False,HIGH,STOP_AND_ESCALATE,none,32.56,1
episode_01274,29900,TEMPORARY_FUNDS,card,pending,2,2,112,1.0,1,0,True,False,HIGH,SEND_NUDGE,none,46.494,0
episode_01275,69900,BANK_OR_NETWORK,upi,pending,1,3,242,0.0,2,0,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,26.081,1
episode_01276,29900,PAYMENT_METHOD_INVALID,card,pending,1,1,105,0.0,1,1,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,10.252,1
episode_01277,29900,BANK_OR_NETWORK,card,pending,2,1,286,0.0,0,0,True,False,LOW,STOP_AND_ESCALATE,none,53.01,0
episode_01278,29900,UNKNOWN,card,pending,2,2,67,1.0,2,0,True,False,LOW,STOP_AND_ESCALATE,none,76.129,0
episode_01279,69900,PAYMENT_METHOD_INVALID,card,pending,1,3,206,0.5,2,1,True,False,HIGH,SEND_NUDGE,none,37.334,0
episode_01280,29900,UNKNOWN,emandate,pending,2,3,324,0.25,4,1,True,False,LOW,REQUEST_CARD_UPDATE,none,16.973,0
episode_01281,69900,BANK_OR_NETWORK,card,pending,2,4,318,0.0,0,1,True,False,MEDIUM,SEND_NUDGE,none,9.78,0
episode_01282,69900,TEMPORARY_FUNDS,card,pending,3,2,92,0.0,1,0,True,False,LOW,WAIT_NATIVE_RETRY,none,48.082,0
episode_01283,149900,CUSTOMER_AUTH_FAILURE,card,pending,2,2,217,0.0,0,0,True,False,HIGH,STOP_AND_ESCALATE,none,48.156,1
episode_01284,69900,PAYMENT_METHOD_INVALID,upi,pending,1,1,122,1.0,1,2,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,11.999,0
episode_01285,69900,TEMPORARY_FUNDS,netbanking,pending,1,2,119,0.0,0,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,30.563,0
episode_01286,29900,BANK_OR_NETWORK,unknown,pending,4,2,381,0.0,0,1,True,True,HIGH,SEND_NUDGE,high,53.361,0
episode_01287,69900,BANK_OR_NETWORK,card,pending,2,1,60,0.0,1,0,True,False,HIGH,SEND_NUDGE,none,49.774,1
episode_01288,29900,BANK_OR_NETWORK,unknown,pending,1,1,133,0.0,4,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,20.152,1
episode_01289,69900,BANK_OR_NETWORK,card,pending,2,3,63,0.0,0,0,True,True,LOW,WAIT_NATIVE_RETRY,low,16.581,1
episode_01290,69900,UNKNOWN,card,pending,1,4,74,0.333333,3,1,True,False,LOW,REQUEST_CARD_UPDATE,none,14.808,0
episode_01291,29900,BANK_OR_NETWORK,upi,pending,1,2,106,0.0,2,0,True,False,LOW,REQUEST_CARD_UPDATE,none,26.038,0
episode_01292,69900,TEMPORARY_FUNDS,card,pending,1,1,72,0.0,2,0,True,False,HIGH,SEND_NUDGE,none,43.612,0
episode_01293,29900,BANK_OR_NETWORK,card,pending,3,3,92,0.333333,3,0,True,True,HIGH,SEND_NUDGE,medium,28.004,0
episode_01294,29900,PAYMENT_METHOD_INVALID,upi,pending,1,3,44,0.0,2,2,True,False,MEDIUM,SEND_NUDGE,none,24.764,0
episode_01295,29900,TEMPORARY_FUNDS,upi,halted,4,2,173,0.666667,3,2,False,False,HIGH,WAIT_NATIVE_RETRY,none,38.808,0
episode_01296,69900,UNKNOWN,card,halted,1,1,511,0.5,2,0,False,False,LOW,REQUEST_CARD_UPDATE,none,38.123,0
episode_01297,69900,BANK_OR_NETWORK,card,pending,2,2,73,0.0,0,1,True,False,HIGH,REQUEST_CARD_UPDATE,none,86.598,0
episode_01298,29900,UNKNOWN,card,pending,3,1,86,0.0,2,0,True,False,LOW,SEND_NUDGE,none,5.612,0
episode_01299,69900,CUSTOMER_AUTH_FAILURE,netbanking,pending,1,1,153,0.25,4,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,74.529,0
episode_01300,29900,PAYMENT_METHOD_INVALID,card,pending,3,1,149,0.0,3,0,True,False,HIGH,SEND_NUDGE,none,72.197,1
episode_01301,69900,TEMPORARY_FUNDS,emandate,pending,1,2,164,1.0,1,0,True,True,HIGH,REQUEST_CARD_UPDATE,medium,27.555,0
episode_01302,149900,CUSTOMER_AUTH_FAILURE,netbanking,pending,3,4,216,1.0,1,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,68.611,1
episode_01303,29900,UNKNOWN,card,pending,1,2,91,0.0,0,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,21.862,0
episode_01304,69900,MANDATE_OR_AUTH_INVALID,card,pending,1,2,128,0.0,4,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,91.246,0
episode_01305,149900,CUSTOMER_AUTH_FAILURE,card,pending,4,1,174,0.2,5,0,True,False,HIGH,SEND_NUDGE,none,6.275,0
episode_01306,29900,UNKNOWN,card,pending,3,1,116,0.5,2,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,30.306,0
episode_01307,29900,BANK_OR_NETWORK,upi,pending,3,4,94,0.666667,3,0,True,True,MEDIUM,REQUEST_CARD_UPDATE,high,39.799,1
episode_01308,29900,UNKNOWN,netbanking,halted,2,2,153,0.0,1,0,False,False,LOW,WAIT_NATIVE_RETRY,none,4.725,0
